Molecule ChEMBL ID,Activity Type,Value,Units,Target ChEMBL ID,Gene Symbol,Gene Description,SMILES
CHEMBL411215,IC50,8.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CO)NC(=O)C1C2CC3CC(C2)CC1C3)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL213216,IC50,6.9,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CO)NC(=O)c1cccs1)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL385900,IC50,1.5,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)c1cccs1)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL385897,IC50,5.8,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)c1cccc2ccccc12)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL263977,IC50,5.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CO)NC(=O)c1ccccc1)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL214814,IC50,3.5,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL385158,IC50,2.6,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL80844,IC50,4.3,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CO)NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL214539,IC50,410.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C(Cc2ccc(NC(=N)N)cc2)NC(=O)[C@H](C)NC(=O)[C@@H](CO)NC(=O)OCc2ccccc2)cc1
CHEMBL222079,Ki,1800.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc(C(N)=O)c4)c3C2=O)cc1
CHEMBL206335,Ki,2300.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1
CHEMBL227421,IC50,890.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(C)(NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O
CHEMBL227583,Ki,280.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1nccc2ccc(S(N)(=O)=O)cc12
CHEMBL226714,Ki,1.4,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN1CCN(C(=O)C2(NS(=O)(=O)c3ccc4c(Cl)cnc(N=C(N)N)c4c3)CCCC2)CC1
CHEMBL228113,Ki,1.6,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NC3(C(=O)N4CCOCC4)CCCC3)cc12
CHEMBL227931,Ki,10.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NC3(C(=O)NCCO)CCCC3)cc12
CHEMBL427456,Ki,30.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN(C)CCNC(=O)C1(NS(=O)(=O)c2ccc3c(Cl)cnc(N=C(N)N)c3c2)CCCC1
CHEMBL228052,Ki,67.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NC3(CO)CCCC3)cc12
CHEMBL228173,Ki,14.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CCOC(=O)C1(NS(=O)(=O)c2ccc3c(Cl)cnc(N=C(N)N)c3c2)CCCC1
CHEMBL227607,Ki,2.6,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN(C)CCN(C1(C(=O)O)CCCC1)S(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1
CHEMBL228204,Ki,11.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN(C1(C(=O)O)CCCC1)S(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1
CHEMBL390133,Ki,54.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(=O)[C@H]1CCCN1S(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1
CHEMBL389032,Ki,160.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N3CCC[C@@H]3CO)cc12
CHEMBL388780,Ki,23.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N3CCCC[C@@H]3C(=O)O)cc12
CHEMBL228238,Ki,111.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N3CCC[C@H]3C(=O)O)cc12
CHEMBL227990,Ki,9.9,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N3CCC[C@@H]3C(=O)O)cc12
CHEMBL228051,Ki,330.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N3CC(C(=O)O)C3)cc12
CHEMBL227890,Ki,11.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN1CCC(NS(=O)(=O)c2ccc3c(Cl)cnc(N=C(N)N)c3c2)(C(=O)O)CC1
CHEMBL227666,Ki,7.4,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NC3(C(=O)O)CCOCC3)cc12
CHEMBL227976,Ki,8.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NC3(C(=O)O)CCCCC3)cc12
CHEMBL374378,Ki,5.8,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NC3(C(=O)O)CCCC3)cc12
CHEMBL228170,Ki,7.4,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NC3(C(=O)O)CCC3)cc12
CHEMBL227421,Ki,10.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(C)(NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O
CHEMBL376763,Ki,27.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1
CHEMBL266435,Ki,22.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(C)(C)[C@@H](NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O
CHEMBL389056,Ki,66.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(C)[C@H](NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O
CHEMBL227422,Ki,19.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(C)[C@@H](NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O
CHEMBL223864,Ki,21.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O
CHEMBL227426,Ki,28.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@@H](NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O
CHEMBL227425,Ki,31.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N(CC(=O)O)CC3CCCC3)cc12
CHEMBL227995,Ki,35.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N(CC(=O)O)Cc3ccccc3)cc12
CHEMBL228172,Ki,29.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N(CC(=O)O)c3ccccc3)cc12
CHEMBL227664,Ki,54.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN(CC(=O)O)S(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1
CHEMBL227606,Ki,43.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(C)(CNS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O
CHEMBL227584,Ki,58.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NCCC(=O)O)cc12
CHEMBL226716,Ki,48.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NCC(=O)O)cc12
CHEMBL224689,Ki,59.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)Nc3cccc(C(=O)O)c3)cc12
CHEMBL374623,Ki,86.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)Nc3ccccc3C(=O)O)cc12
CHEMBL227770,Ki,550.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CN1CCN(S(=O)(=O)c2ccc3c(Cl)cnc(N=C(N)N)c3c2)CC1
CHEMBL227769,Ki,330.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N3CCOCC3)cc12
CHEMBL227940,Ki,130.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)N3CCCC3)cc12
CHEMBL390310,Ki,71.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(=O)(=O)NC3CCCC3)cc12
CHEMBL227782,Ki,140.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1ncc(Cl)c2ccc(S(N)(=O)=O)cc12
CHEMBL227781,Ki,160.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1nccc2ccc(S(=O)(=O)Nc3ccccc3)cc12
CHEMBL390394,IC50,6910.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NC(N)=Nc1nccc2c(Cl)cc(-c3cccc(C(=O)O)c3)cc12
CHEMBL395970,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1ccc(O)cc1)NCC(=O)O
CHEMBL230879,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",Nc1ccc(CNC(=O)CNC(=O)C(CCc2cccc[n+]2[O-])NS(=O)(=O)Cc2ccccc2)cn1
CHEMBL230360,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CCOC(=O)CN[C@H](CCc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN
CHEMBL394517,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1ccccn1)NCC(=O)O
CHEMBL390403,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CCOC(=O)CN[C@H](CCc1ccccn1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN
CHEMBL390402,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1cccc[n+]1[O-])NCC(=O)O
CHEMBL229036,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1cccc[n+]1[O-])NCC(=O)OC1CCCCC1
CHEMBL228341,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CCCCCCOC(=O)CN[C@H](CCc1cccc[n+]1[O-])C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN
CHEMBL228340,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CCOC(=O)CN[C@H](CCc1cccc[n+]1[O-])C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN
CHEMBL427464,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",COC(=O)C(=O)N[C@H](CCc1cccc[n+]1[O-])C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN
CHEMBL228285,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",COC(=O)C(=O)NC(CCc1cccc[n+]1[O-])C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN
CHEMBL389960,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)CC(=O)O
CHEMBL396286,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1
CHEMBL228612,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@H](CCC(=O)O)NC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1
CHEMBL397895,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CON(C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)[C@@H](CCC(=O)O)C(=O)NCc1cc(Cl)ccc1CN
CHEMBL396058,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@H](CO)NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1
CHEMBL228984,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)[C@H](CO)NC(=O)C(CCc1ccccn1)NS(=O)(=O)Cc1ccccc1
CHEMBL228983,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN
CHEMBL230134,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",C[C@H](NC(=O)[C@@H](CCc1ccccn1)NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN
CHEMBL397251,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NCC(=O)O
CHEMBL230025,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NC(=O)CC(=O)O
CHEMBL230024,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CCOC(=O)CC(=O)NC(CCc1cccc[n+]1[O-])C(=O)NCC(=O)NCc1cc(Cl)ccc1CN
CHEMBL231595,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NC(=O)C(=O)O
CHEMBL395773,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",COC(=O)C(=O)NC(CCc1cccc[n+]1[O-])C(=O)NCC(=O)NCc1cc(Cl)ccc1CN
CHEMBL231494,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)CC(=O)O
CHEMBL231393,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(C)OC(=O)CS(=O)(=O)NC(CCc1cccc[n+]1[O-])C(=O)NCC(=O)NCc1cc(Cl)ccc1CN
CHEMBL231292,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CCCS(=O)(=O)NC(CCc1cccc[n+]1[O-])C(=O)NCC(=O)NCc1cc(Cl)ccc1CN
CHEMBL388481,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccc(Cl)cc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccc(CC(=O)O)cc1
CHEMBL442228,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",COC(=O)Cc1ccc(CS(=O)(=O)NC(CCc2cccc[n+]2[O-])C(=O)NCC(=O)NCc2cc(Cl)ccc2CN)cc1
CHEMBL231089,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)NCc1cccs1
CHEMBL231088,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)NCc1ccc(Cl)s1
CHEMBL231087,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",NCc1ccccc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1
CHEMBL397679,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)NCc1cc(Cl)ccc1Cl
CHEMBL230981,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(CNC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)NCc1cccc(Cl)c1
CHEMBL230880,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(CNC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)NCCc1ccncc1
CHEMBL227222,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CNCc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl
CHEMBL173994,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C2=NCCO2)c1Cl
CHEMBL427421,Ki,5000.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CNc1nccn1Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl
CHEMBL243421,IC50,4700.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",CC(C)(C)c1ccc(C(=O)n2cc(Cl)cn2)cc1
CHEMBL243437,IC50,2500.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(c1ccc(F)cc1)n1cc(Cl)cn1
CHEMBL244072,IC50,1300.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",Cc1ccccc1C(=O)n1cc([N+](=O)[O-])cn1
CHEMBL244939,IC50,3100.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",Cc1ccc(C(=O)n2ccc([N+](=O)[O-])n2)cc1
CHEMBL389383,IC50,2500.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",Cc1onc(-c2ccccc2Cl)c1C(=O)n1cccn1
CHEMBL244921,IC50,2500.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",COc1ccc(C(=O)NNC(=O)Cc2ccccc2)cc1
CHEMBL242392,IC50,2500.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",COC(=O)c1nc(NC(=O)C(C(C)C)N2C(=O)c3ccccc3C2=O)n[nH]1
CHEMBL398167,IC50,1500.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",Cc1cc([N+](=O)[O-])nn1C(=O)c1ccccc1F
CHEMBL244917,IC50,2600.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(c1ccc(Cl)c(Cl)c1)n1cccn1
CHEMBL244909,IC50,1700.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",Cc1ccc(C(=O)n2cc(Br)cn2)cc1
CHEMBL388239,IC50,1500.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(Nc1ccccc1)c1ccn(C(=O)c2ccccc2)n1
CHEMBL387791,IC50,1100.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",Cc1ccc(C(=O)c2ccn(C(=O)c3ccc(F)cc3)n2)c(C)c1
CHEMBL244726,IC50,170.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",O=C(c1cccc([N+](=O)[O-])c1)n1cc(Cl)cn1
CHEMBL387576,IC50,120.0,nM,CHEMBL3286,PLAU,"Plasminogen Activator, Urokinase",COC(=O)c1ccnn1C(=O)c1ccc(Cl)cc1
CHEMBL828,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,c1ccc2c(c1)Nc1ccccc1S2
CHEMBL1629795,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,CN(C)CCC(=O)NN1c2ccccc2Sc2cc(Cl)ccc21
CHEMBL3142202,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,CN1CCN(NCCN2c3ccccc3Sc3ccccc32)CC1.Cl.Cl
CHEMBL2063785,Ki,121.8,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc(OC)ccc1N2
CHEMBL2063786,Ki,346.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc(C#N)ccc1N2
CHEMBL2063787,Ki,32.1,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc([N+](=O)[O-])ccc1N2
CHEMBL1976750,Ki,116.5,nM,CHEMBL6152,SNCA,Synuclein Alpha,O=[N+]([O-])c1ccc2c(c1)Sc1ccccc1N2
CHEMBL2063788,Ki,75.3,nM,CHEMBL6152,SNCA,Synuclein Alpha,O=[N+]([O-])c1ccc2c(c1)Sc1cc(Br)ccc1N2
CHEMBL2063789,Ki,106.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,O=[N+]([O-])c1ccc2c(c1)Sc1cc(I)ccc1N2
CHEMBL2063790,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc([N+](=O)[O-])ccc1N2C
CHEMBL2063791,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc(N)ccc1N2C
CHEMBL2063792,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,CNc1ccc2c(c1)Sc1cc(OC)ccc1N2C
CHEMBL2063793,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc(N(C)C)ccc1N2C
CHEMBL2063794,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc([N+](=O)[O-])ccc1N2C(C)=O
CHEMBL2063795,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,CC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21
CHEMBL2063796,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,CC(=O)N1c2ccc(O)cc2Sc2cc([N+](=O)[O-])ccc21
CHEMBL2063797,Ki,49.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,O=[N+]([O-])c1ccc2c(c1)Sc1cc(OCCF)ccc1N2
CHEMBL2063798,Ki,57.9,nM,CHEMBL6152,SNCA,Synuclein Alpha,O=[N+]([O-])c1ccc2c(c1)Sc1cc(OC/C=C/I)ccc1N2
CHEMBL2062539,Ki,500.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,C#CCOc1ccc2c(c1)Sc1cc([N+](=O)[O-])ccc1N2
CHEMBL2063785,IC50,507.1,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc(OC)ccc1N2
CHEMBL2063786,IC50,1440.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc(C#N)ccc1N2
CHEMBL2063787,IC50,133.7,nM,CHEMBL6152,SNCA,Synuclein Alpha,COc1ccc2c(c1)Sc1cc([N+](=O)[O-])ccc1N2
CHEMBL1976750,IC50,485.0,nM,CHEMBL6152,SNCA,Synuclein Alpha,O=[N+]([O-])c1ccc2c(c1)Sc1ccccc1N2
CHEMBL2063788,IC50,313.8,nM,CHEMBL6152,SNCA,Synuclein Alpha,O=[N+]([O-])c1ccc2c(c1)Sc1cc(Br)ccc1N2
CHEMBL2063789,IC50,441.5,nM,CHEMBL6152,SNCA,Synuclein Alpha,O=[N+]([O-])c1ccc2c(c1)Sc1cc(I)ccc1N2
